"","N","S","alpha","H","D","UniqueCounts","J","HD","sample.no","sample.name","eco","lat","long","form"
"3616",187,51,23.1007225379147,36.3751719711732,33.2523900573614,11,0.914050313752128,0.0897598072674094,"3616","Vermelho River (edge)","Neotropic","-19.60001","-56.933342","birds"
"3617",175,43,18.2041616981787,26.8968018148197,21.6880341880342,11,0.875254516280953,0.215246699344947,"3617","Vermelho River (interior)","Neotropic","-19.60001","-56.933342","birds"
"3618",3146,36,5.70059858979132,18.3972117315814,11.8781258478656,29,0.812664636861028,0.437500572229154,"3618","Clive Runnells Family Mad Island Marsh Preserve","Nearctic","28.68","-96.110001","birds"
"3619",905,130,41.6042881634665,66.5306623688858,40.9510461507658,27,0.862379706270866,0.485285572647199,"3619","Podocarpus National Park","Neotropic","-4.283343","-79.000008","birds"
"3620",252,47,17.0298989067203,28.3905109728081,22.5416963649323,15,0.869071868095259,0.230688202679839,"3620","Mamoní Valley","Neotropic","9.31001","-79.130013","birds"
"3621",69,5,1.23815389539963,3.07234858885758,2.56955093099671,5,0.69741260169875,0.178711133164818,"3621","Kuap Village","Indomalaya","1.51","110.574997","birds"
"3622",99,18,6.43797979005502,8.11762059403956,5.42011173184358,7,0.724487109736129,0.403920650970766,"3622","Folonzo Village","Afrotropic","9.963621","-4.682232","birds"
"3623",68,8,2.35501401317576,3.3481724656632,2.19460500963391,6,0.581124614527928,0.422412584060762,"3623","Starkville","Nearctic","33.450001","-88.779999","birds"
"3624",186,28,9.15041113149275,13.123369990262,8.77358490566038,12,0.772580014727797,0.402649117511956,"3624","Australian Botanic Garden","Australasia","-34.066677","150.766678","birds"
"3625",83,6,1.48463334944547,3.73325539695711,3.22865275142315,6,0.735188308600094,0.145215668200378,"3625","Engenho Independência","Neotropic","-7.65001","-35.433342","birds"
"3626",81,15,5.41527982679614,12.6660208408397,13.0120481927711,8,0.937546461463514,-0.0269528288127322,"3626","Kambalda","Australasia","-31.20001","121.633347","birds"
"3627",133,4,0.776909487925575,2.3658930279624,2.05093457943925,4,0.621192422401611,0.142859970673422,"3627","Drivers Flat (rodents)","Nearctic","38.966679","-120.950012","rodents"
"3628",291,34,9.98144365586592,15.0221993779825,10.2216569767442,15,0.768364166585032,0.385020363144386,"3628","Drivers Flat (birds)","Nearctic","38.966679","-120.950012","birds"
"3629",60,15,6.41941093191142,10.0243955305662,8.76237623762376,6,0.851173908900839,0.134554547005202,"3629","Umea","Palearctic","63.816677","20.25001","birds"
"3630",257,20,5.06914893323399,8.01993616253845,5.39367109362191,10,0.694965461514225,0.396704215545127,"3630","Boda (1990)","Palearctic","61.533344","16.866676","birds"
"3631",143,18,5.44562386477757,12.9737894551471,10.5430944963655,8,0.88671331618267,0.207460030941744,"3631","Boda (1994)","Palearctic","61.533344","16.866676","birds"
"3632",118,13,3.72978865184028,7.3297928574499,5.43115656963021,7,0.77660295714922,0.2997951484286,"3632","Boda (1997)","Palearctic","61.533344","16.866676","birds"
"3633",89,18,6.80681131864592,11.876509251918,9.69306930693069,9,0.856139847748985,0.203151311053938,"3633","Rickebasta (1996)","Palearctic","59.733341","17.733343","birds"
"3634",122,24,8.94183729014745,15.3114387567934,12.240464344942,11,0.858575822148883,0.223852967181528,"3634","Rickebasta (1997)","Palearctic","59.733341","17.733343","birds"
"3635",52,21,13.0957851794384,14.3409981768071,11.6315789473684,6,0.874725837989535,0.209398718264252,"3635","Tolg","Palearctic","57.066677","15.85001","birds"
"3636",302,25,6.46896664990079,10.2771059681969,5.41341114816579,15,0.723829941431382,0.641039279165964,"3636","Egeside sjö","Palearctic","55.866676","14.20001","birds"
"3637",2504,45,7.79118447821243,9.3945604208248,4.80406062111192,26,0.58847634881241,0.670669320120495,"3637","Cozumel Island (birds, 2004 - 2007)","Neotropic","20.433344","-86.883347","birds"
"3638",1040,105,29.1488250123268,49.3037952736059,26.9883610569959,26,0.837566452664577,0.602595360220046,"3638","Samole (wet season)","Afrotropic","9.25001","-1.85001","birds"
"3639",75,37,28.935748610927,30.3217884703516,36.5131578947368,6,0.94487513370949,-0.1858061403705,"3639","Samole (dry season)","Afrotropic","9.25001","-1.85001","birds"
"3640",94,23,9.71165910970291,16.296079029178,14.6677852348993,9,0.890106737987274,0.10527092016075,"3640","Réserve Naturella d'Intégrale d'Andringitra (720 m)","Afrotropic","-22.233343","46.991676","birds"
"3641",62,13,5.01421877546919,8.83973905895654,7.564,8,0.84962977988503,0.155857207200084,"3641","Réserve Naturella d'Intégrale d'Andringitra (810 m)","Afrotropic","-22.233343","46.991676","birds"
"3642",43,13,6.33257343213314,9.84781520512171,9.30927835051546,7,0.891732859107316,0.056238049081047,"3642","Réserve Naturella d'Intégrale d'Andringitra (1210 m)","Afrotropic","-22.233343","46.991676","birds"
"3643",40,13,6.69174107997296,10.7524212252241,11.1428571428571,5,0.925995264802091,-0.03566771816773,"3643","Réserve Naturella d'Intégrale d'Andringitra (1625 m)","Afrotropic","-22.233343","46.991676","birds"
"3644",149,21,6.66485228807439,11.9717791385337,8.97882736156352,11,0.815415945335821,0.287682851209821,"3644","Kaskara (GAB, visit 1)","Palearctic","57.169998","65.900002","butterflies"
"3645",325,30,8.06198238013621,17.1690351305618,12.8414634146341,17,0.835913697212696,0.290428213385631,"3645","Kaskara (GAB, visit 2)","Palearctic","57.169998","65.900002","butterflies"
"3646",152,29,10.6319589988708,14.3120397695398,8.71374335611238,10,0.790278389341313,0.496199649599457,"3646","Manembo-Nembo Wildlife Reserve (primary forest)","Indomalaya","1.31","124.599998","butterflies"
"3647",290,26,6.91547013493325,13.4625466284396,9.38521836506159,15,0.797984797477757,0.360775568833647,"3647","Manembo-Nembo Wildlife Reserve (agricultural land)","Indomalaya","1.31","124.599998","butterflies"
"3648",306,35,10.1891883488519,22.4273202257883,18.2641878669276,18,0.8748172653798,0.205337673263499,"3648","Manembo-Nembo Wildlife Reserve (riverside)","Indomalaya","1.31","124.599998","butterflies"
"3649",283,26,6.97534519945705,12.7091295841195,8.2359133126935,16,0.780308554528004,0.433816336399699,"3649","Alcanfores","Neotropic","16.720011","-92.638069","butterflies"
"3650",573,34,7.91451313773611,11.5161080075957,7.64534639608118,16,0.692994018780273,0.40964960311935,"3650","Cerrito","Neotropic","16.720011","-92.638069","butterflies"
"3651",237,64,28.7968286532589,34.4277390265316,19.0374404356705,11,0.850916588795193,0.592455017063529,"3651","Chulabhorn Dam (open area)","Indomalaya","16.536266","101.65004","butterflies"
"3652",218,59,26.5866185442048,34.1075648205744,23.6766766766767,12,0.865600684355925,0.365028744810652,"3652","Chulabhorn Dam (park)","Indomalaya","16.536266","101.65004","butterflies"
"3653",227,34,11.0859074439175,20.8707537075836,16.6456846203764,15,0.861610380909758,0.226197833966038,"3653","Longri","Palearctic","32.716679","97.400009","butterflies"
"3654",333,39,11.4601227270025,20.7511984395027,15.7621899059025,16,0.827774797875527,0.274989972932692,"3654","Lebagou","Palearctic","32.10001","97.116676","butterflies"
"3655",348,3,0.451167548450712,2.86065964852047,2.7668408028595,3,0.956708982244358,0.0333460796264675,"3655","Ordos Key Research Station","Palearctic","40.204731","111.128624","lizards"
"3656",307,27,7.13335323049785,11.5873851335593,8.39217437913168,14,0.743336857218764,0.322617367793127,"3656","Collaborative Research Centre 990 (forest)","Indomalaya","-2.016677","103.333344","frogs"
"3657",552,24,5.11705704605741,8.24344864146913,5.8144140699675,14,0.663745453482027,0.349078761749236,"3657","Collaborative Research Centre 990 (oil palm)","Indomalaya","-2.016677","103.333344","frogs"
"3658",215,28,8.5914540242421,11.9311084666489,7.65812250332889,11,0.743996696014188,0.443382296308385,"3658","Collaborative Research Centre 990 (rubber)","Indomalaya","-2.016677","103.333344","frogs"
"3659",93,19,7.22452181743618,12.0125713693893,10.1615201900238,9,0.844287734651178,0.16734565957909,"3659","Datot","Palearctic","33.900002","73.599998","butterflies"
"3660",129,22,7.62279416471733,12.5514685387482,9.77041420118343,9,0.818441581422856,0.250478813407595,"3660","Topa","Palearctic","33.900002","73.599998","butterflies"
"3661",667,16,2.94888851617834,10.0415821803887,7.86122318963687,12,0.831978674310057,0.24479247311161,"3661","Sialkot","Palearctic","32.492512","74.53112","scarab beetles"
"3662",299,15,3.3261759906404,8.33286127652255,6.89430516867843,11,0.782927468226163,0.189511154826603,"3662","Jhelum (pastures)","Palearctic","32.933498","73.720703","scarab beetles"
"3663",252,12,2.62259685449022,7.74031573458396,6.30125523012552,12,0.823549037355645,0.20569362292322,"3663","Jhelum (croplands)","Palearctic","32.933498","73.720703","scarab beetles"
"3664",575,10,1.71961475750089,8.78503126218247,7.74038461538461,8,0.943743311303048,0.126597901942046,"3664","Bangi Reserve Forest (secondary forest)","Indomalaya","2.913899","101.786957","scarab beetles"
"3665",1486,25,4.2697382023521,12.3891198454876,10.1207587668205,21,0.781893677346161,0.202230017619625,"3665","Sungkai Reserve Forest (secondary forest)","Indomalaya","3.026121","102.368622","scarab beetles"
"3666",63,5,1.27558289359934,2.5056857106623,2.00925925925926,4,0.570734929736966,0.220796307452846,"3666","Shiraoi (horse dung)","Palearctic","42.550011","141.350006","scarab beetles"
"3667",108,10,2.69027454330208,5.42430503681636,4.0377358490566,8,0.734344104177803,0.295205685938147,"3667","Shiraoi (cattle dung)","Palearctic","42.550011","141.350006","scarab beetles"
"3668",94,7,1.74876900988522,5.17567832743928,4.53894080996885,7,0.844833667744444,0.131276725262349,"3668","Mukawa (horse dung)","Palearctic","42.566677","141.93335","scarab beetles"
"3669",128,9,2.20731557724784,4.03800533538197,2.76462585034014,8,0.635233583121077,0.378845531697444,"3669","Mukawa (cattle dung)","Palearctic","42.566677","141.93335","scarab beetles"
"3670",2077,22,3.43394727025105,10.3112252234164,6.94313263255526,20,0.754836973133731,0.395480068670784,"3670","Shenton Bushland","Australasia","-31.963343","115.800285","lizards"
"3671",246,24,6.57931861676732,10.0282326565324,5.67941952506596,10,0.725413886543834,0.568555349498763,"3671","Atley Station","Australasia","-28.416677","119.116676","lizards"
"3672",55,15,6.79433012261311,7.91497307656629,5.43956043956044,6,0.763928338889093,0.375058035704445,"3672","Stirling Range National Park (drought)","Australasia","-34.32","118.190002","other small mammals"
"3673",654,28,5.94537446211891,9.05444936697299,5.18090501031178,16,0.6612007975281,0.558276526228221,"3673","Stirling Range National Park (post drought)","Australasia","-34.32","118.190002","other small mammals"
"3674",1092,14,2.2653286837282,5.31491032466246,3.78453621346887,12,0.632997290654311,0.339592792915325,"3674","Molybdenum Ridge (triggered detections)","Nearctic","63.82","-146.649994","ungulates"
"3675",665,11,1.87218328053894,3.98157982889847,3.01126599198014,10,0.576204765130377,0.279318096792431,"3675","Molybdenum Ridge (time-lapse detections)","Nearctic","63.82","-146.649994","ungulates"
"3676",407,12,2.31971334369751,4.1247899806597,2.88491218268794,8,0.570248827991957,0.357520644490525,"3676","Black Rapids Training Area (triggered detections)","Nearctic","63.52","-145.850006","ungulates"
"3677",214,6,1.14615210725982,2.6780085001327,2.08004015697728,5,0.549779944374092,0.252686221558014,"3677","Black Rapids Training Area (time-lapse detections)","Nearctic","63.52","-145.850006","ungulates"
"3678",134482,11,0.925402548074692,2.03312743906785,1.41005108760021,11,0.295915850020071,0.365949281834967,"3678","Winefred Lake","Nearctic","55.500011","-110.53334","carnivores"
"3679",252,11,2.34780846371904,3.85541204017854,2.14952762862774,9,0.562775989937416,0.584229775530039,"3679","EMEND site (retention level 100%, replicate 1)","Nearctic","56.770287","-118.374451","carnivores"
"3680",124,11,2.91493447810047,6.82245657930679,5.23763736263736,9,0.800793775702138,0.264349097581637,"3680","EMEND site (retention level 100%, replicate 2)","Nearctic","56.770287","-118.374451","carnivores"
"3681",149,11,2.74035051972075,6.05741680066132,4.24730354391371,8,0.751193540067356,0.354999117358537,"3681","EMEND site (retention level 100%, replicate 3)","Nearctic","56.770287","-118.374451","carnivores"
"3682",29742,14,1.40564092329649,3.94330476708562,3.13150091017272,12,0.519889859803859,0.230506731474018,"3682","Drambos Cave","Afrotropic","12.916677","-11.533343","primates"
"3683",1756,27,4.52782565764514,12.8375595597522,10.1343005781107,20,0.774424013847377,0.236449447781156,"3683","Nile Delta","Afrotropic","2.183343","31.783342","ungulates"
"3684",1717,31,5.37245610941978,15.4196904193435,11.2773746095903,28,0.796638172615797,0.312846819763785,"3684","Arly National Park (2017)","Afrotropic","11.583343","-1.466677","primates"
"3685",480,34,8.35835017982366,12.1580853448254,6.19997842735411,18,0.708377487641389,0.67344859635939,"3685","Ingwezi Game Management Project","Afrotropic","-20.866676","28.133343","primates"
"3686",316,16,3.55715654485368,9.97255771093642,9.12206744868035,12,0.829490891793975,0.0891406194592918,"3686","Belete-Gera National Forest Priority Area (natural forest)","Afrotropic","7.62501","36.241676","primates"
"3687",629,15,2.76093525175956,5.41320306142773,3.22727495547313,14,0.623637250181434,0.517202866657608,"3687","Belete-Gera National Forest Priority Area (coffee forest)","Afrotropic","7.62501","36.241676","primates"
"3688",1483,24,4.06658558134195,9.94853931844261,7.11485121591174,18,0.722903343010998,0.335241418230796,"3688","Forestry Management Unit Ngombé","Afrotropic","1.124454","16.005287","carnivores"
"3689",645,26,5.43360558390718,9.78508224667603,5.47013274336283,17,0.700058755036503,0.581556122531424,"3689","Isla Alta","Neotropic","-25.943621","-56.779732","lizards"
"3690",823,15,2.60471203034067,6.0391196813759,3.48703648340773,13,0.664041697777962,0.549206022876874,"3690","Catimbau National Park","Neotropic","-8.483343","-37.333344","ungulates"
"3693",379,5,0.813530321621453,2.00121799568308,1.74803553126068,5,0.431054834534328,0.135263389202631,"3693","Obihiro (wildlife overpass)","Palearctic","42.579178","143.255005","ungulates"
"3694",562,14,2.60237735567533,6.27212085757278,4.05622169617126,12,0.695746368084225,0.435862628631381,"3694","Koycegiz Wildlife Development Reserve","Palearctic","36.900002","28.5","ungulates"
"3695",2639,13,1.78032605731178,7.20576853917927,5.09107755582012,13,0.769949662162313,0.34739238252987,"3695","Hunchun National Reserve (winter)","Palearctic","43.000011","130.733337","carnivores"
"3696",10461,13,1.46500483770647,6.35519132582083,3.90352530715336,13,0.720977981554828,0.487391940780351,"3696","Hunchun National Reserve (summer)","Palearctic","43.000011","130.733337","carnivores"
"3697",718,9,1.4499924994859,3.97933273905128,2.57634871384246,8,0.62857213867988,0.434740982375388,"3697","Golestan National Park","Palearctic","37.549999","56.380001","carnivores"
"3698",690,13,2.27320882227383,6.31809877384046,5.15036942343943,12,0.71869580216651,0.20434989116763,"3698","Sungai Lalang Forest Reserve","Indomalaya","3.16001","102.00473","primates"
"3699",608,8,1.30098405076552,3.44491311876906,2.78243037440251,6,0.594822532800267,0.213573903454149,"3699","Ayer Hitam Forest Reserve","Indomalaya","3.020288","101.6464","primates"
"3700",2087,7,0.903801787380563,3.64433537795115,3.044801819545,7,0.664559980558284,0.179738195673823,"3700","Bukit Cerakah Forest Reserve","Indomalaya","3.109732","101.502785","primates"
"3701",2109,8,1.05212551454983,3.17361662852973,2.49715615159852,7,0.555375953927471,0.239719284822261,"3701","Bangi Forest Reserve","Indomalaya","2.914177","101.766953","primates"
"3702",653,12,2.08736880405984,3.49863456821834,2.31504882876221,9,0.503991877971797,0.412941989357617,"3702","Bull Neck Swamp Research Forest","Nearctic","35.958344","-76.425011","carnivores"
"3703",218,12,2.73237812461847,6.32352110663789,3.77481646983722,9,0.742191337569599,0.515924425884281,"3703","Bañados del Quirquincho (bañadero forest)","Neotropic","-24.092232","-63.391399","ungulates"
"3704",56,9,3.03122037568794,4.30092244156324,3.09236947791165,6,0.663941927481754,0.329891902603869,"3704","Terra do Meio Ecological Station I","Neotropic","-5.48","-54.450001","ungulates"
